	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)
VARIABLES	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Pattern_Construction	ZQ_Pattern_Construction	ZQ_Pattern_Construction	ZQ_Pattern_Construction	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Verbal_Similarities	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Number_Skills	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Word_Reading	ZQ_Pattern_Construction	ZQ_Pattern_Construction	ZQ_Pattern_Construction	ZQ_Pattern_Construction
																																
	(0.156)	(0.157)	(0.164)	(0.164)	(0.171)	(0.173)	(0.180)	(0.180)	(0.157)	(0.157)	(0.156)	(0.156)	(0.164)	(0.171)	(0.174)	(0.174)	(0.189)	(0.191)	(0.194)	(0.194)	(0.192)	(0.201)	(0.214)	(0.221)	(0.176)	(0.177)	(0.184)	(0.189)	(0.201)	(0.213)	(0.212)	(0.214)
_mother_edu1			-0.583***	-0.583***			-0.699***	-0.699***			-0.560***	-0.560***			-0.634***	-0.634***			-0.668***	-0.669***			-0.528***	-0.528***			-0.410***	-0.409***			-0.393**	-0.394**
			(0.130)	(0.130)			(0.137)	(0.137)			(0.113)	(0.113)			(0.130)	(0.130)			(0.145)	(0.146)			(0.149)	(0.149)			(0.148)	(0.148)			(0.163)	(0.163)
_mother_edu2			-0.492***	-0.492***			-0.550***	-0.550***			-0.324***	-0.324***			-0.381***	-0.381***			-0.598***	-0.601***			-0.597***	-0.600***			-0.365**	-0.356**			-0.491***	-0.495***
			(0.130)	(0.130)			(0.133)	(0.133)			(0.115)	(0.115)			(0.118)	(0.118)			(0.151)	(0.151)			(0.153)	(0.153)			(0.148)	(0.149)			(0.165)	(0.165)
_mother_edu3			-0.465***	-0.465***			-0.379***	-0.379***			-0.231**	-0.231**			-0.344***	-0.344***			-0.451***	-0.455***			-0.411***	-0.415***			-0.222*	-0.209			-0.163	-0.168
			(0.104)	(0.104)			(0.108)	(0.108)			(0.0927)	(0.0927)			(0.103)	(0.103)			(0.129)	(0.130)			(0.123)	(0.124)			(0.130)	(0.131)			(0.140)	(0.141)
_mother_edu4			-0.396***	-0.396***			-0.275**	-0.275**			-0.204**	-0.204**			-0.231**	-0.231**			-0.332**	-0.335**			-0.400***	-0.404***			-0.238*	-0.226			-0.159	-0.164
			(0.111)	(0.111)			(0.111)	(0.111)			(0.0961)	(0.0961)			(0.107)	(0.107)			(0.135)	(0.136)			(0.123)	(0.124)			(0.138)	(0.139)			(0.146)	(0.147)
_mother_edu5			-0.250***	-0.250***			-0.202**	-0.202**			-0.0870	-0.0870			-0.140	-0.140			-0.288**	-0.291**			-0.207*	-0.209*			-0.130	-0.121			-0.105	-0.109
