	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)
VARIABLES	Q_Verbal_Similarities	Q_Verbal_Similarities	Q_Verbal_Similarities	Q_Verbal_Similarities	Q_Number_Skills	Q_Number_Skills	Q_Number_Skills	Q_Number_Skills	Q_Word_Reading	Q_Word_Reading	Q_Word_Reading	Q_Word_Reading	Q_Pattern_Construction	Q_Pattern_Construction	Q_Pattern_Construction	Q_Pattern_Construction	Q_Verbal_Similarities	Q_Verbal_Similarities	Q_Verbal_Similarities	Q_Verbal_Similarities	Q_Number_Skills	Q_Number_Skills	Q_Number_Skills	Q_Number_Skills	Q_Word_Reading	Q_Word_Reading	Q_Word_Reading	Q_Word_Reading	Q_Pattern_Construction	Q_Pattern_Construction	Q_Pattern_Construction	Q_Pattern_Construction
																																
			(1.293)	(1.293)			(0.458)	(0.458)			(5.034)	(5.034)			(2.731)	(2.731)			(1.574)	(1.539)			(0.637)	(0.639)			(6.007)	(5.990)			(3.000)	(3.012)
_mother_edu2			-7.398***	-7.398***			-2.066***	-2.066***			-21.76***	-21.76***			-10.80***	-10.80***			-6.165***	-6.231***			-1.092*	-1.074			-18.03***	-17.92***			-7.722**	-7.595**
			(1.205)	(1.205)			(0.451)	(0.451)			(5.241)	(5.241)			(2.693)	(2.693)			(1.449)	(1.433)			(0.663)	(0.666)			(6.177)	(6.132)			(3.110)	(3.125)
_mother_edu3			-4.461***	-4.461***			-1.081***	-1.081***			-13.06***	-13.06***			-6.567***	-6.567***			-3.323***	-3.384***			0.0135	0.0360			-9.328*	-9.183*			-5.162*	-4.992*
			(0.925)	(0.925)			(0.361)	(0.361)			(4.034)	(4.034)			(2.173)	(2.173)			(1.238)	(1.213)			(0.585)	(0.588)			(5.344)	(5.312)			(2.741)	(2.766)
_mother_edu4			-2.840***	-2.840***			-1.433***	-1.433***			-12.42***	-12.42***			-6.977***	-6.977***			-1.972	-1.996			-0.415	-0.409			-10.13*	-10.13*			-6.555**	-6.525**
			(0.974)	(0.974)			(0.383)	(0.383)			(4.171)	(4.171)			(2.295)	(2.295)			(1.268)	(1.245)			(0.606)	(0.610)			(5.401)	(5.365)			(2.953)	(2.982)
_mother_edu5			-1.992**	-1.992**			-0.433	-0.433			-4.383	-4.383			-4.157**	-4.157**			0.111	0.0689			0.435	0.455			0.488	0.616			-1.412	-1.263
			(0.842)	(0.842)			(0.344)	(0.344)			(3.795)	(3.795)			(2.089)	(2.089)			(1.175)	(1.150)			(0.558)	(0.561)			(5.041)	(5.016)			(2.606)	(2.638)
_mother_edu7			-4.708**	-4.708**			-1.489***	-1.489***			-21.09***	-21.09***			-12.68***	-12.68***			-5.763***	-5.638***			-0.812	-0.813			-20.92***	-20.97***			-11.78***	-11.80***
			(2.019)	(2.019)			(0.515)	(0.515)			(6.711)	(6.711)			(3.359)	(3.359)			(1.849)	(1.845)			(0.719)	(0.722)			(6.650)	(6.606)			(3.802)	(3.826)
height		7.205*	5.542	5.542		1.107	0.430	0.430		35.50***	27.85**	27.85**		11.57*	7.145	7.145		12.45***	7.516*	7.636*		1.785	0.493	0.450		34.65**	23.07	22.75		13.41	4.644	4.313
		(3.719)	(3.609)	(3.609)		(1.017)	(1.007)	(1.007)		(13.27)	(12.54)	(12.54)		(6.929)	(6.702)	(6.702)		(4.528)	(4.175)	(4.161)		(1.285)	(1.267)	(1.262)		(15.08)	(14.90)	(14.90)		(8.174)	(7.782)	(7.772)
miss_height		10.46	8.088	8.088		1.917	1.084	1.084		72.33***	62.74***	62.74***		16.47	11.39	11.39		15.89**	10.02	10.59		1.532	-0.0415	-0.179		61.67**	46.47*	45.38*		17.98	8.062	6.950
		(6.428)	(6.225)	(6.225)		(1.834)	(1.814)	(1.814)		(23.22)	(22.02)	(22.02)		(12.29)	(11.57)	(11.57)		(7.838)	(7.277)	(7.260)		(2.232)	(2.186)	(2.182)		(26.40)	(25.88)	(25.96)		(14.17)	(13.27)	(13.30)
Constant	213.0**	203.5**	196.6**	196.6**	50.82**	49.20**	42.13*	42.13*	756.1*	693.4*	639.7*	639.7*	184.8	176.8	142.5	142.5	248.1**	221.4*	205.4*	188.7*	10.77	7.982	-1.703	0.752	415.2	340.5	283.6	304.4	23.01	-1.401	-43.39	-24.61
	(95.72)	(92.80)	(89.65)	(89.65)	(24.17)	(24.12)	(23.84)	(23.84)	(387.6)	(368.0)	(349.2)	(349.2)	(171.3)	(169.3)	(157.9)	(157.9)	(124.9)	(117.5)	(111.2)	(109.4)	(35.96)	(36.36)	(35.87)	(36.03)	(533.2)	(508.8)	(499.9)	(501.5)	(212.7)	(209.7)	(198.6)	(200.6)
																																
Observations	2,330	2,330	2,330	2,330	2,137	2,137	2,137	2,137	2,109	2,109	2,109	2,109	2,130	2,130	2,130	2,130	1,760	1,760	1,760	1,760	1,598	1,598	1,598	1,598	1,572	1,572	1,572	1,572	1,588	1,588	1,588	1,588
R-squared	0.097	0.100	0.125	0.125	0.097	0.098	0.143	0.143	0.142	0.149	0.185	0.185	0.088	0.090	0.135	0.135	0.107	0.117	0.163	0.167	0.097	0.102	0.145	0.146	0.163	0.169	0.196	0.197	0.072	0.075	0.125	0.128
Robust standard errors in parentheses																																
*** p<0.01, ** p<0.05, * p<0.1																																
