	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)	(21)	(22)	(23)	(24)	(25)	(26)	(27)	(28)	(29)	(30)	(31)	(32)
VARIABLES	Q_Verbal_Similarities	Q_Verbal_Similarities	Q_Verbal_Similarities	Q_Verbal_Similarities	Q_Number_Skills	Q_Number_Skills	Q_Number_Skills	Q_Number_Skills	Q_Word_Reading	Q_Word_Reading	Q_Word_Reading	Q_Word_Reading	Q_Pattern_Construction	Q_Pattern_Construction	Q_Pattern_Construction	Q_Pattern_Construction	Q_Verbal_Similarities	Q_Verbal_Similarities	Q_Verbal_Similarities	Q_Verbal_Similarities	Q_Number_Skills	Q_Number_Skills	Q_Number_Skills	Q_Number_Skills	Q_Word_Reading	Q_Word_Reading	Q_Word_Reading	Q_Word_Reading	Q_Pattern_Construction	Q_Pattern_Construction	Q_Pattern_Construction	Q_Pattern_Construction
																																
			(1.308)	(1.308)			(0.386)	(0.386)			(3.452)	(3.452)			(2.215)	(2.215)			(1.463)	(1.467)			(0.420)	(0.420)			(4.492)	(4.498)			(2.777)	(2.773)
_mother_edu2			-4.960***	-4.960***			-1.550***	-1.550***			-9.867***	-9.867***			-6.502***	-6.502***			-6.027***	-6.058***			-1.682***	-1.689***			-11.11**	-10.84**			-8.383***	-8.452***
			(1.311)	(1.311)			(0.374)	(0.374)			(3.501)	(3.501)			(2.015)	(2.015)			(1.516)	(1.524)			(0.431)	(0.431)			(4.519)	(4.537)			(2.820)	(2.814)
_mother_edu3			-4.684***	-4.684***			-1.068***	-1.068***			-7.037**	-7.037**			-5.876***	-5.876***			-4.544***	-4.581***			-1.159***	-1.169***			-6.746*	-6.373			-2.782	-2.871
			(1.048)	(1.048)			(0.305)	(0.305)			(2.824)	(2.824)			(1.760)	(1.760)			(1.302)	(1.311)			(0.347)	(0.349)			(3.966)	(3.989)			(2.393)	(2.414)
_mother_edu4			-3.988***	-3.988***			-0.774**	-0.774**			-6.210**	-6.210**			-3.941**	-3.941**			-3.341**	-3.376**			-1.127***	-1.137***			-7.254*	-6.885			-2.707	-2.795
			(1.115)	(1.115)			(0.312)	(0.312)			(2.927)	(2.927)			(1.826)	(1.826)			(1.357)	(1.367)			(0.347)	(0.349)			(4.198)	(4.230)			(2.484)	(2.503)
_mother_edu5			-2.522***	-2.522***			-0.570**	-0.570**			-2.649	-2.649			-2.388	-2.388			-2.899**	-2.926**			-0.582*	-0.590*			-3.961	-3.683			-1.794	-1.861
			(0.974)	(0.974)			(0.277)	(0.277)			(2.551)	(2.551)			(1.582)	(1.582)			(1.193)	(1.198)			(0.308)	(0.309)			(3.594)	(3.622)			(2.160)	(2.167)
_mother_edu7			-7.502***	-7.502***			-0.611	-0.611			-6.161	-6.161			-10.46***	-10.46***			-6.562***	-6.607***			-1.128**	-1.137**			-9.524*	-9.212			-8.692***	-8.767***
			(2.127)	(2.127)			(0.490)	(0.490)			(5.066)	(5.066)			(3.077)	(3.077)			(2.009)	(2.015)			(0.492)	(0.495)			(5.772)	(5.785)			(3.086)	(3.092)
_inc1			4.204	4.204			-1.360	-1.360			-4.504	-4.504			4.521	4.521			-1.542	-1.518			-0.242	-0.238			2.327	2.161			9.284	9.320
			(3.899)	(3.899)			(1.097)	(1.097)			(8.295)	(8.295)			(5.785)	(5.785)			(2.853)	(2.830)			(1.352)	(1.349)			(9.928)	(9.891)			(7.694)	(7.654)
_inc2			-3.721***	-3.721***			-0.637**	-0.637**			-12.74***	-12.74***			-5.004***	-5.004***			-2.921***	-2.924***			-0.785**	-0.785**			-11.62***	-11.61***			-4.366**	-4.368**
			(0.907)	(0.907)			(0.271)	(0.271)			(2.407)	(2.407)			(1.674)	(1.674)			(1.062)	(1.062)			(0.314)	(0.315)			(2.979)	(2.964)			(1.947)	(1.950)
_inc3			-2.164***	-2.164***			-0.490**	-0.490**			-9.601***	-9.601***			-4.669***	-4.669***			-2.483**	-2.471**			-0.727***	-0.724***			-8.749***	-8.870***			-3.899**	-3.871**
			(0.818)	(0.818)			(0.239)	(0.239)			(2.266)	(2.266)			(1.457)	(1.457)			(0.975)	(0.977)			(0.264)	(0.265)			(2.750)	(2.737)			(1.620)	(1.633)
_inc4			-0.613	-0.613			-0.451**	-0.451**			-5.140***	-5.140***			-1.652	-1.652			-2.135**	-2.108**			-0.378	-0.370			-3.652	-3.954			-1.472	-1.402
			(0.746)	(0.746)			(0.195)	(0.195)			(1.942)	(1.942)			(1.176)	(1.176)			(0.959)	(0.962)			(0.251)	(0.253)			(2.718)	(2.716)			(1.477)	(1.501)
_inc6			0.590	0.590			-0.0337	-0.0337			-0.583	-0.583			-1.244	-1.244			-0.283	-0.284			0.478*	0.478*			4.469*	4.471*			2.137	2.137
			(0.633)	(0.633)			(0.193)	(0.193)			(1.881)	(1.881)			(1.298)	(1.298)			(0.902)	(0.903)			(0.250)	(0.250)			(2.484)	(2.476)			(1.624)	(1.623)
height		1.743	-0.423	-0.423		0.945	0.499	0.499		9.891	2.480	2.480		2.486	-1.125	-1.125		-0.181	-1.850	-1.930		1.521	1.091	1.077		9.220	2.850	3.381		14.36**	11.82*	11.69*
		(3.173)	(3.063)	(3.063)		(1.023)	(0.974)	(0.974)		(9.004)	(8.499)	(8.499)		(5.701)	(5.547)	(5.547)		(3.660)	(3.640)	(3.645)		(1.230)	(1.197)	(1.194)		(11.10)	(10.95)	(10.93)		(6.583)	(6.408)	(6.397)
daily_cig_before_preg		-0.0752**	-0.0109	-0.0109		-0.0181*	-0.00151	-0.00151		-0.288***	-0.0743	-0.0743		-0.132**	-0.0271	-0.0271		-0.116***	-0.0634	-0.0611		-0.0260*	-0.0104	-0.00983		-0.444***	-0.266**	-0.286***		-0.203***	-0.113	-0.108
		(0.0331)	(0.0334)	(0.0334)		(0.0106)	(0.0107)	(0.0107)		(0.0955)	(0.0940)	(0.0940)		(0.0597)	(0.0603)	(0.0603)		(0.0423)	(0.0419)	(0.0421)		(0.0136)	(0.0137)	(0.0136)		(0.109)	(0.110)	(0.110)		(0.0715)	(0.0726)	(0.0727)
weekly_alcohol_b_preg		-0.0674**	-0.0679**	-0.0679**		-0.0135	-0.0109	-0.0109		-0.112	-0.0977	-0.0977		-0.0862	-0.0802	-0.0802		-0.0260	-0.0279	-0.0281		-0.0157	-0.0167*	-0.0169*		-0.163	-0.179	-0.172		-0.0280	-0.0273	-0.0288
		(0.0317)	(0.0326)	(0.0326)		(0.0102)	(0.00994)	(0.00994)		(0.0872)	(0.0870)	(0.0870)		(0.0604)	(0.0592)	(0.0592)		(0.0324)	(0.0322)	(0.0321)		(0.00970)	(0.00958)	(0.00960)		(0.123)	(0.125)	(0.126)		(0.0599)	(0.0566)	(0.0567)
